ticker,degree,weighted_degree,betweenness,eigenvector,community
GFI,5,3.8054811877139216,0.0,5.598353444083731e-10,26
MRSH,5,3.640064771925906,0.004774019466127012,1.1827635228260715e-05,54
THO,5,3.551323786104634,0.001156403584851113,4.982980144780039e-08,4
THG,5,3.1899653878961294,0.0008673026886383347,2.4717118806941824e-05,54
PNR,4,2.2883257613095123,0.00028910089621277823,4.779321553680946e-06,16
PLUG,4,1.5364040873257303,0.001156403584851113,2.4207954881331055e-12,42
CCL,4,3.424104554026474,1.9337852589483496e-06,1.1946727827288034e-11,18
HPE,4,2.337857195566598,0.001156403584851113,0.00010819396137259146,54
YPF,4,2.3556166910348426,0.0031801098583405605,7.008257201091246e-13,24
BCH,4,2.2270694556168102,0.001156403584851113,2.0227018866634893e-08,12
GAP,4,2.3052830453488173,0.0031801098583405605,3.8322743405751796e-08,48
RSG,4,2.7756044988580078,0.004483954900260189,2.0936598347106967e-08,43
ELS,4,2.975728062672641,0.0020343301574957924,4.216507002553065e-09,11
RCL,4,3.188299634257261,0.0005782017924255565,1.0198919282857786e-11,18
CHSCM,4,2.450592804694132,0.005345475570974268,1.768600024723916e-07,29
CHSCO,4,2.2001896076873995,0.0008673026886383347,4.408620395847884e-09,29
RELX,4,1.8924902953962672,0.00419774501300954,1.5537713270060237e-08,30
UTG,4,2.8912507548617175,0.047185327210969207,1.9771546942259046e-06,29
UHT,4,2.5700453407280244,0.001156403584851113,5.320738770579978e-10,11
HBM,4,2.416643070237716,0.0008673026886383347,2.7194947971067502e-11,24
KFY,4,2.231292808802246,0.0028910089621277824,0.0008828323924600246,41
KF,4,1.8415141541535134,0.005644719170870233,4.05127060572923e-10,22
PLXS,4,2.5025486735558493,0.0008673026886383349,6.040512325633262e-10,4
PKG,4,2.535988158245704,0.0017346053772766695,6.480005636600997e-08,16
PML,4,2.870646766110276,0.0,7.614921322702417e-09,33
PM,4,2.0578216272174443,0.0008673026886383347,1.030342906131398e-10,15
AFG,4,2.8869091689919717,4.81834827021297e-06,1.929431030093807e-05,54
LITE,4,2.3299791795821188,0.0008673026886383347,5.429947476047187e-12,57
FTS,4,2.514231639235476,0.0014455044810638914,3.73702736661709e-09,8
AEIS,4,2.9947988333637143,0.0,9.539959820200533e-09,57
CMRE,4,1.7788535576155318,0.014541775079502745,1.1163859231075984e-10,25
ORLA,4,0.47583103399076415,0.0008673026886383347,1.8390384913003576e-11,8
VALE,4,2.9271563911687695,0.019352413992483376,5.847334058232728e-10,24
RRC,4,2.6860311119294122,0.001156403584851113,2.790852225405264e-12,10
DHF,4,2.8491963469202792,0.0,1.2067965915352923e-06,29
DHR,4,2.5522786557926365,0.0005782017924255565,3.4947496312906725e-10,53
DIOD,4,2.853526642454967,0.013120041116571906,2.615715767922102e-10,57
DCI,4,2.714684775540783,0.00028910089621277823,7.725489969938138e-06,16
JBL,4,2.5679795039291036,0.008386816999132697,5.273605155304188e-08,4
RIO,4,3.0100323510042553,0.014542738749156788,7.055455415507762e-10,24
PAYX,4,2.537796980052791,0.010667823070251518,2.1417741628028003e-08,0
W,4,1.5823462591904538,0.0008673026886383347,5.90723645522318e-11,59
ACRE,4,2.3323175437724584,0.00028910089621277823,4.40905173559401e-11,14
ACM,4,2.50828972847184,0.0008673026886383347,4.983032831111744e-06,4
DBI,4,2.2739876794773344,0.005071351841592047,4.168857881497251e-10,48
MARA,4,1.3499891869879777,0.0008673026886383347,1.4158528148067627e-10,42
LYG,4,3.0326064858493913,0.0,2.7121242734246836e-10,7
CNK,4,2.1661342670225445,0.006782307025151777,5.408072029385822e-12,11
LSTR,4,2.5357537323948165,0.0008673026886383347,1.773868128233325e-10,16
CWT,4,3.006346889800947,0.001300954032957502,1.8889438926115825e-09,8
GPI,4,3.0895399623989457,0.0,2.5111669021627847e-11,31
ELV,4,2.5326025271064787,0.009812084417461694,1.2247666707574126e-07,21
SCHW,4,2.9017464495645244,0.0,0.0011564726393378355,54
SAH,4,2.95423987093061,0.0,2.393387168013626e-11,31
SAFT,4,2.2158208554454593,0.005638431145803219,6.8068825031957855e-06,44
RUN,4,2.1229442375922902,0.004625614339404452,1.0053600321484109e-08,42
DB,4,2.8632765556729183,0.00491471523561723,1.026245993951307e-06,7
WATT,4,0.8010927620356993,0.0008673026886383347,3.474298613283894e-07,42
CDP,4,2.91540875385223,0.0,1.2349563991033066e-09,11
CBRE,4,2.777135694986111,0.001156403584851113,4.913446259514635e-06,4
IAC,4,1.8758307020353264,0.0008673026886383347,1.8511097906686507e-07,29
LBRDK,4,3.061821905227947,0.0008673026886383347,7.651107765578801e-08,54
CM,4,3.201694297814325,0.0,3.2245668631110545e-07,54
CIM,4,2.8720039918047373,0.0,5.852691149259237e-11,14
GBR,4,1.3087140637590013,0.004485882239568276,8.187893782334845e-16,10
UCTT,4,2.8571624698980354,0.0005782017924255565,8.606881457615954e-09,57
TXN,4,3.0549069148660744,0.0,5.34941897677566e-10,57
BF-B,4,2.2582995011638496,0.0008673026886383347,6.981580354437234e-15,7
TSLX,4,2.9227043557253443,0.0,9.724684232245887e-11,5
AEO,4,2.1976755799109933,0.0008673026886383347,5.940731881213477e-12,48
CMI,4,2.360404468861362,0.0008673026886383347,7.243409503398245e-10,16
COHR,4,1.8057120242987843,0.0017346053772766695,2.2711503710503248e-10,57
GNL,4,2.8197716070030348,5.800670720049775e-05,1.1108433650735335e-08,11
TD,4,3.1251355152810127,0.0,3.1250401543456954e-07,54
TEX,4,2.5287584239596548,0.0008673026886383347,1.4727523435569595e-09,16
INTU,4,2.3487181112261406,0.0008673026886383347,4.7075053011820065e-09,35
SWK,4,2.385702654110265,0.05014455044810639,7.444997380294224e-08,55
GGN,4,2.161273766794448,0.024076322636600173,2.5700625201743987e-08,26
IOSP,4,2.3833113696663784,0.002023706273489448,1.2635029594778679e-09,31
GL,4,1.1703884091235146,0.001156403584851113,0.00023868524129801047,54
GGB,4,2.4320218771605893,0.018816613664835693,1.4349416268412543e-11,24
MITT,4,2.4320866473428278,0.0005782017924255565,1.5502875174433867e-11,14
FIVN,4,1.8025504241184946,0.0014455044810638912,1.0970948472140398e-14,35
TEL,4,2.845220061064036,0.013420063602197167,5.312796546377301e-06,4
NUE,4,3.019079417727921,0.00028910089621277823,1.0583036087112538e-13,24
NXST,4,2.4121972626446553,0.002023706273489448,4.325036944156399e-06,4
SFL,4,2.0102492718095917,0.02211814589958562,4.46001755513809e-09,10
CUBE,4,3.134054172225243,0.0008673026886383347,6.45572811796253e-11,11
CVI,4,2.887661568112871,0.0,5.625771829913299e-10,10
COLM,4,2.1893228444639607,0.008100607111882046,4.081145838497587e-08,48
BSL,4,2.9626942098394693,0.0,6.261759075257875e-07,29
MYN,4,2.8361068303191823,0.0,7.3349644982494685e-09,33
SLF,4,2.922981324563949,0.0,1.0786278778610839e-05,54
MQY,4,2.864700035447823,0.0,7.35127859886442e-09,33
MT,4,2.4970861095558385,0.014258456201214223,1.6280761329842377e-11,24
SYY,4,2.3618723921235873,0.0008673026886383347,5.3981496826141864e-12,11
SMFG,4,2.8955800097880866,0.0017346053772766695,0.0002271751761572566,54
AGO,4,1.8260035612639633,0.0008673026886383347,9.20326550408728e-06,54
STM,4,2.8896552527575974,2.559147832348179e-06,6.935833748160535e-10,57
DNN,4,2.0251683370983775,0.004774019466127011,2.0420675099028908e-10,42
XNET,4,0.7931354120320531,0.004197745013009541,4.2165780568384316e-15,22
XNCR,4,1.5502261014058927,0.0008673026886383349,2.569225438146199e-09,20
AAL,4,3.1024151334787367,0.00028910089621277823,2.0466720249793324e-12,18
ACGL,4,2.936839736757091,0.0008673026886383349,2.5358361765700106e-05,54
PR,4,2.918676320675736,0.0,1.0221043631379962e-08,10
GPN,3,1.9167310174666832,0.0008673026886383347,2.883463416030649e-09,50
GTN,3,1.6477554766996156,0.0005782017924255565,4.4936903756220804e-08,4
WYNN,3,2.234460211808111,0.0005782017924255565,1.191329186305909e-12,58
CALY,3,1.2535763520617567,0.0008673026886383347,4.20935897624617e-06,4
CAL,3,1.903356188528499,0.003909607786450804,6.049763222654802e-12,48
CAKE,3,1.86541441969896,0.004197745013009539,2.6743594132359606e-14,19
PPG,3,2.0606962501799044,0.0008673026886383347,2.2027823151475673e-11,31
ECL,3,1.7603606313328486,0.0008673026886383347,2.494911215697475e-05,29
ECF,3,1.6015093945628862,0.00419774501300954,1.283340512484615e-06,29
POLA,3,0.7834505355934774,0.001156403584851113,2.636327838208269e-09,42
PODD,3,1.2970189550539786,0.003909607786450805,2.1919115442294004e-13,50
EDIT,3,1.2662192282517746,0.0005782017924255565,4.8802577852879954e-11,20
AMGN,3,1.5113152061672819,0.003909607786450804,2.772871566216764e-09,20
AMG,3,2.160478823200095,6.552292886570221e-05,0.0001397930356953097,54
PSA,3,2.3885594437979156,0.0,5.79250901019374e-12,11
PWR,3,1.9166772871186688,0.0008673026886383347,7.214986474142435e-08,16
PUK,3,1.6570778109015714,0.0005782017924255565,8.551393141812819e-11,7
CARE,3,1.2016264937086396,0.0039096077864508045,0.0009397305557421621,13
BBY,3,1.3041414571973151,0.0005782017924255565,4.3853597181945656e-15,55
BTZ,3,1.656527399756588,0.004196781343355499,2.2007166363603504e-07,29
ASM,3,1.1732699868883694,0.0005782017924255566,3.7421517928467006e-11,26
MUFG,3,2.363734024253051,0.00028910089621277823,2.5892113171345076e-06,54
FAST,3,1.9938554804800805,0.0005782017924255565,6.774278145913761e-08,16
FAF,3,2.102764228521552,0.0005782017924255565,1.0515868797327831e-10,55
MU,3,2.15874572486651,0.0005782017924255565,8.69780157379758e-09,57
AIOT,3,0.7272218864979301,0.0008673026886383347,5.915347443907714e-07,42
SSYS,3,1.6101818755797725,0.001156403584851113,9.316395219908473e-09,42
STNG,3,1.8030448641861825,0.0005782017924255565,1.5288339666196496e-14,49
CSIQ,3,1.4050415705710626,0.0014455044810638912,2.69141458575369e-12,42
NCLH,3,2.5870393063949484,0.0,1.0128197205182167e-11,18
BHRB,3,0.6358945098772306,0.0005782017924255566,0.0001636972018252236,9
NBR,3,2.164946937950601,0.00028910089621277823,3.034837255387905e-09,10
AROC,3,1.5028165890924314,0.003909607786450803,3.000728823220197e-08,10
NGNE,3,0.7731386745384943,0.0005782017924255565,1.2520501536415765e-09,20
SNAP,3,0.6988952358552317,0.0008673026886383347,1.100180865729437e-12,35
SON,3,1.7604884913022532,0.0005782017924255565,5.277297222701181e-10,16
SPGI,3,2.108081521153835,0.00028910089621277823,2.4866378677719803e-08,30
NMIH,3,2.2813087033553443,0.0,2.8769527946318957e-08,14
NKX,3,2.1793704387492734,0.0,6.5984246023718646e-09,33
NRIM,3,2.1179722113704478,0.0,0.0027928207040158705,40
NPO,3,1.800702669739064,0.0005782017924255565,4.363200049967971e-06,16
BLDR,3,2.116981706331111,0.0,2.948429884046901e-10,55
BLDP,3,1.2857220761622135,0.0017346053772766695,1.2873762058448167e-10,42
EXR,3,2.4501736365118774,0.0,5.959232340920931e-12,11
EXP,3,2.1214118841103144,0.0005782017924255565,8.190791291359613e-13,55
APO,3,2.191097171362282,0.0,2.413360790552495e-08,54
SHIP,3,1.0344380474224861,0.005059265683723619,2.637586080295846e-16,25
CTAS,3,1.7752973843859996,0.005058302014069576,1.3923411955059171e-06,43
SLS,3,0.4841468874235153,0.0005782017924255565,1.318146121449972e-11,20
APH,3,1.9430598627855558,0.0008673026886383349,5.942497435072247e-08,4
NSC,3,2.2830807606132586,0.004482991230606149,7.046466804362125e-08,16
NSA,3,2.2395057796858935,0.0,5.423709548608133e-12,11
MTG,3,2.548944172545429,0.0,3.339690948715491e-08,14
MTD,3,1.8372367972204697,0.00028910089621277823,3.7406270454812623e-10,53
CRS,3,1.9532320049535021,0.004196781343355498,2.6448327270716926e-14,24
AGNC,3,2.345489191504375,0.0,4.7497424200688825e-11,14
AGM,3,1.2534500951820857,0.0005782017924255565,0.0008688422866668789,2
AGCO,3,2.140679253750862,0.0005782017924255565,1.2760625631206495e-07,16
TCOM,3,1.4919899660694023,0.0008673026886383349,9.730233689377345e-15,22
GLBS,3,0.838604527385844,0.00419774501300954,1.0206355478515064e-16,25
GLAD,3,2.092957521140213,0.00028910089621277823,1.5930548524281038e-10,5
CHGG,3,0.5687881805557665,0.0014455044810638912,1.92040716651732e-09,59
VKTX,3,0.878866159346095,0.0008673026886383347,1.695294203111179e-09,20
MRTN,3,1.7321538828672531,0.003909607786450804,1.679087208788178e-12,16
APT,3,0.7260846662926432,0.0005782017924255565,8.028632069167896e-14,20
NVS,3,1.6246764454990656,0.0008673026886383347,1.2064230796392988e-07,36
SFM,3,1.0657718843238948,0.0005782017924255565,5.310869814095165e-11,45
BKNG,3,1.7217456272723832,0.001156403584851113,8.010160437965351e-12,11
NUS,3,1.3353083481638646,0.003909607786450803,4.61521074820376e-08,31
IHD,3,2.087527004042598,0.03767851980341139,1.2200857711855558e-06,22
IEX,3,2.1350735789357733,0.00011676276141275014,2.1722551035509166e-07,16
FIVE,3,1.3825518015320046,0.0011564035848511131,6.885883149129337e-12,4
MGEE,3,2.1134857761446444,5.211682822883418e-07,7.2732612540277274e-09,8
THC,3,1.7471883813718607,0.0005782017924255565,4.816516212334224e-10,52
COR,3,1.932844646158419,0.004482991230606148,6.063599927508717e-13,21
TK,3,1.3425279977372262,0.0005782017924255565,1.422617402588351e-14,49
MGA,3,1.5499871132236283,0.00028910089621277823,2.4928614416239714e-11,31
ATEX,3,0.5357397051793705,0.0005782017924255565,2.4895224332756347e-06,4
ASX,3,1.6134765991806383,0.0005782017924255565,1.557025591532902e-10,57
AZO,3,1.8616151597297224,0.0005782017924255565,3.440143234060509e-10,27
VTRS,3,1.2188082376796023,0.0008673026886383347,3.1377838053096455e-06,4
VTN,3,2.105264260589812,0.0,1.3229681596555691e-09,33
VST,3,1.2813223581285618,0.0005782017924255566,4.515032748585696e-10,16
CG,3,2.214282390991045,0.0,2.4929777669972e-08,54
ACNB,3,1.3752628809358667,0.001156403584851113,3.333580915210005e-05,1
WEX,3,1.9514773718809322,0.0008673026886383347,8.548359084740454e-05,54
NXG,3,2.1544717846170944,0.0,3.54935335407442e-08,10
SBS,3,1.7280520539316364,0.0011564035848511131,2.7853825000302527e-14,24
BEN,3,2.175757689246396,0.0,8.267413848981472e-06,54
FRO,3,1.8718388664844459,0.006781343355497735,1.2793522283524818e-10,49
MA,3,2.2051995140651597,0.015397513732292574,3.016657564129979e-07,50
M,3,1.912567092793128,0.0005782017924255565,4.015431739089529e-10,48
LZB,3,1.5874965618369548,0.00448395490026019,4.116902942260096e-06,4
TPC,3,0.8699020317085387,0.0005782017924255565,3.997231131040088e-12,16
LXP,3,2.269754533906599,0.0,5.73702293474686e-11,11
BFH,3,1.5772583226442043,0.00028910089621277823,0.00031070825978557704,54
MFA,3,1.551667031710478,0.00028910089621277823,1.5552121521922662e-11,14
MHD,3,2.117952233660014,0.0,6.944153581933739e-09,33
FIX,3,1.7034688647863117,0.0005782017924255565,6.627037561518518e-10,16
SBET,3,0.47765182242109794,0.0005782017924255565,2.165161657641584e-09,42
AJG,3,2.309457177882386,0.0,1.2314880638373078e-07,54
RWT,3,2.2438360812664246,0.0,1.7758930321096038e-11,14
RVTY,3,1.4210827516940685,0.0005782017924255565,8.299847066435808e-12,53
CZR,3,1.899769696975421,0.0004331695094921461,1.165048794637453e-12,58
GLV,3,2.2729806498854073,0.0,2.4540049029991663e-06,29
GPC,3,1.6361114441869973,0.001156403584851113,2.063441101556342e-08,27
HUN,3,2.0629796650970644,0.0014455044810638912,5.366953080300895e-13,31
ICE,3,1.764881243488857,0.0008673026886383349,3.69634117344751e-10,30
WEN,3,1.5100484179641471,0.0008673026886383347,2.662992909362652e-13,19
WBD,3,1.602244754200425,0.0005782017924255565,3.214621155727524e-08,4
WB,3,1.5912899910611964,0.004197745013009541,1.7543539726379784e-13,22
IBKR,3,0.9822967368173637,0.0005782017924255565,4.042200645333483e-06,54
IIF,3,1.565813407773565,0.004197745013009541,1.6975441633406903e-08,28
OMF,3,1.5647030764455312,0.001156403584851113,0.00019457707143445577,54
TTEK,3,1.4918494194099174,0.0005782017924255565,4.187295050844709e-06,4
GAB,3,1.9490476346741097,0.00028910089621277823,2.925656291896446e-06,29
G,3,1.6268962674433403,0.0008673026886383347,1.2977695455937094e-06,29
LMT,3,2.0749386947247914,0.0005782017924255565,1.9407649134559047e-08,34
FTNT,3,1.5361465291588972,0.0005782017924255565,5.4936838858996444e-14,35
LPX,3,1.9573545844929878,0.007549497650934357,5.923195639158002e-14,55
LPLA,3,2.075696950953838,0.0008673026886383347,0.0005138005433533454,54
LUV,3,2.1641413100462255,0.0,1.76933624874265e-12,18
TWO,3,1.0202036084964146,0.0005782017924255565,2.409530947538329e-12,14
TXT,3,1.657258093317087,0.003469210754553339,0.0002856927416804621,34
LAD,3,2.134952432046594,0.0,2.189321734638144e-11,31
TROW,3,2.1956088502590907,4.2510573549862956e-05,9.576678479855905e-06,54
DDD,3,0.904834239669255,0.0005782017924255565,1.7241145128650235e-10,42
DIN,3,1.5166831012477782,0.003920749612517778,4.362975872897746e-12,19
ROST,3,1.9728657331891064,0.008667244868459092,4.929287315811469e-08,4
PAC,3,2.2218973460825326,0.0005782017924255565,1.7974079591561492e-08,32
APAM,3,2.0544124556160357,0.00028910089621277823,9.203958814907236e-06,54
EIG,3,1.6484214816864386,0.0014455044810638912,5.324106779468054e-08,44
ALV,3,2.0457009761617035,0.00028910089621277823,2.4946149408168934e-11,31
KMT,3,2.1452593938574784,0.0,7.654703089875715e-06,16
VUZI,3,0.7071454741837367,0.001156403584851113,5.698003219625395e-07,42
UVE,3,1.3268001455573917,0.0008673026886383347,3.0155747892267727e-10,44
VGI,3,2.1461776862079383,0.0,9.99868943113768e-07,29
AWR,3,2.291248178747312,0.00014455044810638912,1.926574933277886e-09,8
BCE,3,1.9716954879678985,0.0005782017924255565,1.3173121948769667e-10,8
KRO,3,1.4832641830714088,0.0005782017924255565,1.3994586653334978e-15,31
TSM,3,1.9173007340183634,0.004485882239568275,7.852509470570864e-09,57
RHI,3,1.839891521359009,0.0008673026886383347,6.131002600290548e-08,41
RGNX,3,1.0482086525823442,0.0005782017924255565,2.4763033939479827e-09,20
RNG,3,1.5166984917981103,0.0005782017924255565,3.374127751867754e-15,35
RS,3,2.222079970126906,0.0,9.510911467953821e-14,24
AMRN,3,0.5293961434117647,0.0047711284571648836,1.3469673677513238e-09,20
PFGC,3,1.736531279221894,0.003621470559892068,5.506312488173782e-12,11
RDN,3,2.5108057618045017,0.0,3.2789845943445544e-08,14
BSBR,3,2.3280761200829234,0.014940734316276379,3.8811756082579176e-13,24
ALL,3,1.8310474548820221,0.0005782017924255566,2.1561602952263258e-07,54
RGA,3,2.1494193843611367,0.0,0.0005498925791309985,54
CHSCN,3,2.326817528881415,0.0036214705598920675,5.174877834363954e-09,29
CIG,3,1.8458786614932907,0.0005782017924255565,8.99724343274975e-15,24
BYFC,3,0.6257993156237651,0.0008673026886383349,2.2117539491419786e-11,5
ADP,3,1.86004396760415,0.011234460826828564,1.0741300938905478e-06,0
URBN,3,1.8316376649660238,0.0017346053772766695,4.1620511497186956e-10,48
UNP,3,2.2186995195840367,0.0005782017924255566,7.734508972702141e-10,16
UNH,3,1.8711539814510725,0.008667244868459092,2.5488745899434693e-09,21
KODK,3,0.7484129692412035,0.0005782017924255565,4.358198499615425e-07,42
AMZN,3,1.7834861762988974,0.0017346053772766695,4.640310326139533e-09,35
AMT,3,2.2359299952015794,0.0005782017924255565,1.7547225638961784e-09,8
EDD,3,1.5530850038127284,0.00028910089621277823,1.0568300685466799e-07,29
EG,3,2.179357857342425,0.0005782017924255565,2.4336979456350146e-07,54
BRO,3,2.0111085146052017,0.00028910089621277823,1.1521789641236742e-07,54
QURE,3,0.7260117544679561,0.003909607786450804,1.6700119504530966e-09,20
CAH,3,1.6826746056290598,0.0005782017924255566,1.745709489245756e-14,21
HEI,3,1.7355969780706033,0.0005782017924255565,2.3009270450550918e-08,29
GRX,3,2.138124150268241,0.0,2.8907213611891717e-06,29
HCC,3,1.3919354852798052,0.004196781343355498,2.1591453976528324e-13,24
BBD,3,2.4425145452989376,0.00028910089621277823,6.887373993114056e-14,24
JOF,3,0.7946372063254695,0.003909607786450805,9.858471822524073e-07,29
GDOT,3,0.7662388684099197,0.0005782017924255565,9.740790841903851e-07,29
GDC,3,0.5498814017707772,0.0008673026886383347,1.02384287768735e-11,59
KOSS,3,0.9306942673885983,0.0008673026886383349,9.212021886063554e-16,11
KOPN,3,0.8890545449700602,0.0008673026886383347,6.343139613439797e-07,42
URI,3,2.1802302090051158,0.00028910089621277823,4.653195497345327e-06,16
ADSK,3,1.7293240617014574,0.0005782017924255565,6.429462268136547e-14,35
WTS,3,1.9960566573183454,0.0008673026886383347,5.004615843700859e-06,4
WMK,3,1.372009696998218,0.0014455044810638912,1.6688509469464947e-06,45
WM,3,2.0781084017840636,0.0002891008962127783,5.426789661096459e-10,43
CACI,3,1.8663126107598866,0.0008673026886383347,1.2691461632599548e-10,34
CCK,3,1.7777446433523671,0.0005782017924255565,4.134524224144171e-06,4
WSR,3,2.147241596691231,0.0,1.2657280102873458e-09,11
HNI,3,1.345091788601991,0.0005782017924255565,1.0840668149088277e-09,31
HMN,3,1.6349509168002117,0.006206996241688348,0.0008711706127042088,44
ABT,3,1.5481879998564347,0.0008673026886383347,6.6171075414086296e-12,53
BCC,3,1.8897934395869713,0.011455743874010023,8.055900041964953e-13,55
YORW,3,1.6962558663376308,0.0005782017924255565,3.737935277223353e-12,8
YUM,2,1.2055600166376172,0.00028910089621277823,1.72963709770442e-14,19
AA,2,1.3605600907285043,0.00028910089621277823,1.2562319322298209e-11,24
ZTS,2,1.1697117215001847,0.00028910089621277823,1.4891233846987474e-08,53
CASY,2,0.8999078851835428,0.00028910089621277823,2.993802830946938e-06,4
CAT,2,1.3977609314937296,0.0011564035848511131,7.62967410741442e-08,16
XELB,2,0.3172306821005636,0.00028910089621277823,1.640143805370156e-06,4
XIFR,2,1.0702104338154093,0.00028910089621277823,1.3177158331835296e-10,8
XPL,2,0.4669480087900573,0.00028910089621277823,4.805327141753165e-12,26
ACCO,2,0.7877614953830876,0.0002891008962127783,8.299073711802013e-07,42
HCA,2,1.4633286225574438,0.0008673026886383347,2.3468547876572954e-08,52
HAIN,2,0.6199464748426863,0.00028910089621277823,1.59733141178372e-16,15
HAS,2,1.0513981472631166,0.00028910089621277823,5.016466576296548e-10,55
HASI,2,1.0518126645513883,0.00491471523561723,8.445360403928958e-07,42
GSK,2,1.1257903027265632,0.00028910089621277823,2.0084672701991816e-09,36
WPRT,2,0.6254937478295561,0.00028910089621277823,6.761260014998892e-07,42
WY,2,1.4395752429039415,0.0002891008962127783,6.416625771377338e-15,55
WWR,2,0.3929925460994135,0.00028910089621277823,8.430314083378165e-11,42
WWD,2,1.328628220151138,0.0005782017924255565,4.202080397008245e-06,16
ACH,2,0.37412415067925475,0.00028910089621277823,7.04427024494519e-16,21
WHF,2,0.7709624566635932,0.00028910089621277823,6.717455590945582e-11,5
WLY,2,1.017090113046546,0.00028910089621277823,3.429560532064719e-06,4
CCI,2,1.6164730772666833,0.0,9.728250552714778e-11,8
CCEC,2,0.6884554498840749,0.00028910089621277823,1.556243585859789e-09,10
CC,2,1.2753074639287254,0.001156403584851113,2.2469108705922254e-14,31
WK,2,1.0520881714055048,0.0005782017924255565,9.816690288613319e-15,35
WSO,2,0.93654127035976,0.00028910089621277823,5.970912634655826e-12,16
HMC,2,1.2968493414209896,0.00028910089621277823,1.2652983144276896e-08,54
BB,2,0.6278499905213244,0.00028910089621277823,1.0873281328994748e-14,11
BATRA,2,1.5293029460066299,0.00028910089621277823,1.1790162794448993e-06,29
BAP,2,0.5444100131829381,0.00028910089621277823,6.3056431021062e-08,54
QSR,2,1.1225738737373483,0.0005782017924255565,2.669256820331533e-13,19
QNRX,2,0.3682912508132826,0.00028910089621277823,8.793972963396385e-10,20
QMCO,2,0.41253980121604616,0.00028910089621277823,4.5753376600699035e-07,42
QGEN,2,0.6004716468774407,0.00028910089621277823,5.357630364700946e-12,53
PZZA,2,0.7846932413725825,0.00028910089621277823,1.1853825679192096e-14,19
RARE,2,0.6566675202574859,0.00028910089621277823,2.6075043547509277e-09,20
BRN,2,0.725623259435524,0.00028910089621277823,1.1428360718336927e-16,10
DOX,2,0.662115888041916,0.00028910089621277823,3.4092051400968486e-10,0
RAIL,2,0.4716864017484761,0.00028910089621277823,5.244331923078764e-07,42
RA,2,0.8988653420020798,0.00028910089621277823,4.1753220637508585e-07,29
R,2,1.172305675500793,0.008790594584176544,2.50023657421173e-06,16
QXO,2,0.36189327052638615,0.00028910089621277823,8.394267737536971e-12,20
PIPR,2,1.4778750566338297,0.0,0.00034679186439578856,54
PMO,2,1.3244057035206258,0.00028910089621277823,4.679827159963575e-10,33
EAT,2,1.3683663055255573,0.0044829912306061466,3.3176778624802043e-13,19
PRLB,2,1.011525535389513,0.0014455044810638912,7.800703080648907e-07,42
PEBK,2,0.8924375876840254,0.00028910089621277823,6.115372626371793e-06,47
PDS,2,1.0232864911060082,0.00028910089621277823,3.5180776807036965e-09,10
RDI,2,0.4677402217509147,0.0002891008962127783,5.012677424061588e-11,11
RDHL,2,0.35996320883762156,0.00028910089621277823,3.1362218426301734e-07,42
RDGT,2,0.254426833437561,0.0002891008962127783,1.1274098258079349e-09,42
RCS,2,0.6700825007110359,0.00028910089621277823,1.2646648622543454e-08,29
DJP,2,1.0109334652781747,0.00028910089621277823,2.6618308072696234e-09,10
DLX,2,0.9836408460292514,0.00028910089621277823,0.0008455649976002379,13
BSAC,2,1.2647884212568055,0.0014455044810638912,1.002560537128968e-06,12
REX,2,1.0440922293187263,0.004195817673701455,3.919125947530682e-09,10
PII,2,1.2659654421826732,0.00028910089621277823,5.2660193336809656e-08,4
PHIO,2,0.33334228572578095,0.00028910089621277823,6.955504980269917e-16,20
PGP,2,0.8032940419332363,0.0005782017924255565,1.4205734101772806e-07,29
PGEN,2,0.6987190026699912,0.00028910089621277823,1.957033398726969e-09,20
PFIS,2,1.1131712729910712,0.00028910089621277823,0.0005327735268484168,37
PLAB,2,0.8263122201608031,0.00028910089621277823,2.2849717579599863e-10,57
PCTY,2,1.3439604891620118,0.0002891008962127783,1.1632336611196338e-14,35
ALTO,2,0.5864883937342422,0.00028910089621277823,2.1946377126956984e-12,10
RL,2,1.3620528566949537,0.00028910089621277823,4.732261357004977e-08,48
RIGL,2,0.4495093058074585,0.0002891008962127783,1.6927059627817681e-09,20
RGR,2,0.9278612970715466,0.0036326156089344745,2.1540565378050218e-08,4
ROG,2,0.6500461348074004,0.00028910089621277823,2.3320625606097e-13,57
DGZ,2,0.5273016686580959,0.00028910089621277823,2.1144859540292027e-11,41
DLTR,2,0.9854270927837594,0.00028910089621277823,8.552327957157062e-14,4
RLI,2,1.1590242082666649,0.00028910089621277823,2.1712697710469722e-07,54
PBT,2,0.8453387514584518,0.003621470559892068,3.384129357236794e-09,10
PBR-A,2,1.63597903048059,0.003758311650766117,5.015887476765424e-14,24
PBR,2,1.4764776848951449,0.003469210754553339,1.0205828860795966e-13,24
PENN,2,1.4255652068729932,9.636696540425941e-07,2.0742177450779533e-13,58
EFOR,2,0.7754400658892592,0.00028910089621277823,4.607737079828519e-10,41
EEA,2,1.2812376579233846,0.00028910089621277823,1.285018563985011e-06,29
EDU,2,1.1837889429344213,0.0005782017924255566,7.698264485476878e-15,22
ENB,2,1.4981277455684667,0.0,1.8472994098724437e-09,10
ONIT,2,0.7331682902113135,0.00028910089621277823,3.3438856694755776e-10,14
ORGO,2,0.41180762216232325,0.00028910089621277823,1.2402362155437311e-08,4
RRR,2,1.4883473210760694,0.0,1.2398951817566066e-12,58
